ID,TITLE_CLEAN,COMPANY_NAME,COMPANY_IS_STAFFING,occupation_group,role_family,posted_date,state,LOCATION,REMOTE_TYPE_NAME,MAX_EDULEVELS_NAME,MIN_EDULEVELS_NAME,min_years_experience,max_years_experience,salary_from_annual,salary_to_annual,salary_midpoint,ORIGINAL_PAY_PERIOD,SKILLS_NAME,SPECIALIZED_SKILLS_NAME,NAICS_2022_4,NAICS_2022_6_NAME
167476,Senior AI Data Engineer III,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,California,"San Francisco, CA",Hybrid,Bachelor's degree,,,,,,,,"[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]","[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]",5415,
167483,Data Engineer – Data Quality & Validation,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,Texas,"Dallas, TX",Hybrid,Bachelor's degree,,,,,,,,"[""Spark Testing"", ""Apache Spark"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Github"", ""Root Cause Analysis"", ""Data Processing Systems"", ""Data Quality"", ""Data Validation""]","[""Spark Testing"", ""Apache Spark"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Github"", ""Root Cause Analysis"", ""Data Processing Systems"", ""Data Quality"", ""Data Validation""]",5415,
167509,Data Engineer,Accenture Federal Services,,Database Architects,Data Engineer,2026-06-03,Maryland,"Suitland, MD",Unknown,High school diploma or equivalent,High school diploma or equivalent,2.0,,,,,,"[""Apache Spark"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Databricks"", ""Data Infrastructure"", ""Data Pipelines"", ""Machine Learning"", ""Programming Languages"", ""Apache Airflow""]","[""Apache Spark"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Databricks"", ""Data Infrastructure"", ""Data Pipelines"", ""Machine Learning"", ""Programming Languages"", ""Apache Airflow""]",5415,
167517,Senior IT Data Engineer,Horizontal Talent,,Database Architects,Data Engineer,2026-06-03,District of Columbia,"Washington, DC",Unknown,Bachelor's degree,,,,85280.0,162240.0,123760.0,hourly,"[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]","[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]",5415,
167572,Data Engineer II - AMZ27052.1,Amazon Web Services (AWS),,Database Architects,Data Engineer,2026-06-03,Georgia,"Atlanta, GA",Unknown,Master's degree,,1.0,,,,,,"[""Amazon Web Services"", ""SQL (Programming Language)"", ""Reporting and Analysis"", ""Business Intelligence Tools"", ""Data Structures"", ""Data Modeling"", ""Data Architecture"", ""Source Data"", ""Computer Science"", ""Information Systems""]","[""Amazon Web Services"", ""SQL (Programming Language)"", ""Reporting and Analysis"", ""Business Intelligence Tools"", ""Data Structures"", ""Data Modeling"", ""Data Architecture"", ""Source Data"", ""Computer Science"", ""Information Systems""]",5415,
167586,Data Engineer,Accenture Federal Services,,Database Architects,Data Engineer,2026-06-03,Maryland,"Suitland, MD",Unknown,High school diploma or equivalent,High school diploma or equivalent,2.0,,,,,,"[""Apache Spark"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Databricks"", ""Data Infrastructure"", ""Data Pipelines"", ""Machine Learning"", ""Programming Languages"", ""Apache Airflow""]","[""Apache Spark"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Databricks"", ""Data Infrastructure"", ""Data Pipelines"", ""Machine Learning"", ""Programming Languages"", ""Apache Airflow""]",5415,
167593,Senior IT Data Engineer,Horizontal Talent,,Database Architects,Data Engineer,2026-06-03,District of Columbia,"Washington, DC",Unknown,Bachelor's degree,,,,85280.0,162240.0,123760.0,hourly,"[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]","[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]",5415,
167595,Data Engineering Leader,Deloitte,,Database Architects,Data Engineer,2026-06-03,Georgia,"Atlanta, GA",Unknown,Bachelor's degree,Bachelor's degree,,,,,,,"[""Software Solutions"", ""Software Engineering"", ""Github"", ""Ability To Meet Deadlines"", ""Verbal Communication Skills"", ""A/B Testing"", ""Data Strategy"", ""Data Governance"", ""Product Engineering"", ""Data Domain""]","[""Software Solutions"", ""Software Engineering"", ""Github"", ""A/B Testing"", ""Data Strategy"", ""Data Governance"", ""Product Engineering"", ""Data Domain""]",5415,
167611,Data Engineer – Data Quality & Validation,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,Texas,"Dallas, TX",Hybrid,Bachelor's degree,,,,,,,,"[""Spark Testing"", ""Apache Spark"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Github"", ""Root Cause Analysis"", ""Data Processing Systems"", ""Data Quality"", ""Data Validation""]","[""Spark Testing"", ""Apache Spark"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Databricks"", ""Github"", ""Root Cause Analysis"", ""Data Processing Systems"", ""Data Quality"", ""Data Validation""]",5415,
167612,Senior IT Data Engineer,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,District of Columbia,"Washington, DC",Unknown,Bachelor's degree,,,,85280.0,162240.0,123760.0,hourly,"[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]","[""Software Engineering"", ""Microsoft Azure"", ""SQL (Programming Language)"", ""PostgreSQL"", ""Python (Programming Language)"", ""Linux"", ""Gitlab"", ""Github"", ""Java (Programming Language)"", ""JavaScript (Programming Language)""]",5415,
167615,Manager of Data Engineering,InVita Healthcare Technologies,,Database Architects,Data Engineer,2026-06-03,Maryland,"Baltimore, MD",Hybrid,Bachelor's degree,Bachelor's degree,5.0,,140000.0,160000.0,150000.0,annual,"[""Software Solutions"", ""Medical Software"", ""PostgreSQL"", ""Data Engineering"", ""Program Management"", ""Public Health"", ""Data Pipelines"", ""Data Storage"", ""Project Management"", ""Team Leadership""]","[""Software Solutions"", ""Medical Software"", ""PostgreSQL"", ""Data Engineering"", ""Public Health"", ""Data Pipelines"", ""Data Storage"", ""Project Management""]",5415,
167641,"Senior Manager, Data Engineering",Sbdinc,,Database Architects,Data Engineer,2026-06-01,Maryland,"Towson, MD, United States",Hybrid,Bachelor's degree,Bachelor's degree,7.0,,,,,,"[""Data Engineering"", ""Supply Chain"", ""Data Acquisition"", ""Data Governance"", ""Data Quality"", ""Lifecycle Management"", ""Business Requirements"", ""Data Pipelines"", ""Emerging Technologies"", ""Information Systems""]","[""Data Engineering"", ""Supply Chain"", ""Data Acquisition"", ""Data Governance"", ""Data Quality"", ""Lifecycle Management"", ""Business Requirements"", ""Data Pipelines"", ""Emerging Technologies"", ""Information Systems""]",5415,
167644,Senior AI Data Engineer III,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,California,"San Francisco, CA",Hybrid,Bachelor's degree,,,,,,,,"[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]","[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]",5415,
167655,Lead Data Engineer,Legend Biotech US,,Database Architects,Data Engineer,2026-06-01,New Jersey,"Bridgewater, New Jersey, United States",Hybrid,Bachelor's degree,,15.0,,127300.0,167100.0,147200.0,annual,"[""Microsoft Azure"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Strategic Partnership"", ""Information Technology"", ""Data Pipelines"", ""Data Quality"", ""CI/CD"", ""Data Integrity""]","[""Microsoft Azure"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Strategic Partnership"", ""Data Pipelines"", ""Data Quality"", ""CI/CD"", ""Data Integrity""]",5415,
167657,AI Data Engineer,Schonfeld,,Data Scientists,Data Engineer,2026-06-03,New York,"New York, NY",Unknown,Master's degree,,5.0,,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Java (Programming Language)"", ""Kubernetes"", ""PostgreSQL"", ""Retrieval Augmented Generation"", ""Data Engineering"", ""Data Pipelines"", ""Unstructured Data"", ""Market Data""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Java (Programming Language)"", ""Kubernetes"", ""PostgreSQL"", ""Retrieval Augmented Generation"", ""Data Engineering"", ""Data Pipelines"", ""Unstructured Data"", ""Market Data""]",5415,
167663,Senior AI Data Engineer III,Jobs via Dice,,Database Architects,Data Engineer,2026-06-03,California,"San Francisco, CA",Hybrid,Bachelor's degree,,,,,,,,"[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]","[""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Pipelines"", ""Data Curation"", ""Image Generation"", ""Training Datasets"", ""Data Structures"", ""Query Optimization""]",5415,
167671,Specialist Solutions Architect - Data Engineering & Observability,Databricks,,Database Architects,Data Engineer,2026-06-01,Unspecified,United States,Unknown,Bachelor's degree,,5.0,,180000.0,247500.0,213750.0,annual,"[""Spark Streaming"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Data Engineering"", ""Data Warehousing"", ""Data Intelligence"", ""Technical Leadership"", ""Big Data""]","[""Spark Streaming"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Data Engineering"", ""Data Warehousing"", ""Data Intelligence"", ""Technical Leadership"", ""Big Data""]",5415,
167676,Senior AI Data Engineer,"Scorpion Enterprises, LLC",,Database Architects,Data Engineer,2026-06-01,Unspecified,Remote - United States,Hybrid,Bachelor's degree,,7.0,,,,,,"[""Software Engineering"", ""Apache Spark"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Diversity And Inclusion"", ""Market Dynamics"", ""Email Marketing"", ""Social Media"", ""Lead Management""]","[""Software Engineering"", ""Apache Spark"", ""Databricks"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Diversity And Inclusion"", ""Market Dynamics"", ""Email Marketing"", ""Social Media"", ""Lead Management""]",5415,
167694,Software Engineer III: Data Engineer,JPMorganChase,,Other,Data Engineer,2026-06-02,New York,"New York, NY 10001",On-site,High school diploma or equivalent,High school diploma or equivalent,3.0,,133000.0,185000.0,159000.0,annual,"[""Software Solutions"", ""Software Engineering"", ""GitHub Copilot"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Unix"", ""Data Collection"", ""Data Pipelines"", ""Production Code""]","[""Software Solutions"", ""Software Engineering"", ""GitHub Copilot"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Java (Programming Language)"", ""Unix"", ""Data Collection"", ""Data Pipelines"", ""Production Code""]",5415,
167824,"Senior Vice President, AI / Machine Learning Data Engineer",The Bank of New York Mellon Corporation,,Database Architects,Data Engineer,2026-06-02,New Jersey,"Jersey City, NJ",Unknown,Bachelor's degree,,,,126000.0,210000.0,168000.0,annual,"[""Software Development"", ""Databricks"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Data Modeling"", ""Data Quality"", ""Workflow Automation"", ""Data Engineering"", ""Computer Science"", ""Financial Services""]","[""Software Development"", ""Databricks"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Data Modeling"", ""Data Quality"", ""Workflow Automation"", ""Data Engineering"", ""Computer Science"", ""Financial Services""]",5415,
167830,"Senior Vice President, AI / Machine Learning Data Engineer",BNY External Career Site,,Database Architects,Data Engineer,2026-06-02,New Jersey,"Jersey City, NJ, United States",Unknown,Bachelor's degree,,,,126000.0,126000.0,126000.0,annual,"[""Software Development"", ""Databricks"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Data Modeling"", ""Data Quality"", ""Workflow Automation"", ""Data Engineering"", ""Computer Science"", ""Financial Services""]","[""Software Development"", ""Databricks"", ""SQL (Programming Language)"", ""Data Pipelines"", ""Data Modeling"", ""Data Quality"", ""Workflow Automation"", ""Data Engineering"", ""Computer Science"", ""Financial Services""]",5415,
167976,"Senior Data Engineer/Architect, WWPS ProServe Data and Machine Learning",Amazon Web Services (AWS),,Database Architects,Data Engineer,2026-05-30,Virginia,"Arlington, VA",Remote,Bachelor's degree,,,1.0,,,,,"[""Amazon Web Services"", ""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Lakes"", ""Technical Design"", ""Thought Leadership"", ""Data Architecture"", ""Data Migration""]","[""Amazon Web Services"", ""Software Engineering"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Engineering"", ""Data Lakes"", ""Technical Design"", ""Thought Leadership"", ""Data Architecture"", ""Data Migration""]",5415,
168019,"Software Engineer-Data Engineering, Machine Learning",AAMVA (American Association of Motor Vehicle Administrators),,Other,Data Engineer,2026-05-29,Virginia,"Arlington, VA",Unknown,Bachelor's degree,Bachelor's degree,3.0,5.0,,,,,"[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Test Data Generation"", ""Verbal Communication Skills"", ""Kusto Query Language"", ""Azure Event Hubs"", ""Azure Data Factory"", ""Information Systems"", ""Machine Learning""]","[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Test Data Generation"", ""Kusto Query Language"", ""Azure Event Hubs"", ""Azure Data Factory"", ""Information Systems"", ""Machine Learning""]",5415,
168648,Lead Data Engineer,Capital One,,Database Architects,Data Engineer,2026-06-02,Texas,"Plano, TX",Unknown,Bachelor's degree,Bachelor's degree,,,,,,,"[""Microsoft Azure"", ""Java (Programming Language)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Unix"", ""Linux"", ""Business Problems"", ""Machine Learning"", ""Application Development"", ""Big Data""]","[""Microsoft Azure"", ""Java (Programming Language)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Unix"", ""Linux"", ""Business Problems"", ""Machine Learning"", ""Application Development"", ""Big Data""]",5415,
